_unit_id,query,source,product_description
711175339,memory foam pillow,flipkart,"The Dream Serenity Trugel Memory Foam Pillow has a 100 -percent polyester cover that is washable and removable. It can be used to protect it from dirt and damage from regular use. The inner filling is made from 64 percent polyurethane foam and 36 percent gel. This memory foam bed pillow conforms to the shape of your head for added comfort. It also features a contoured support that is designed for your neck. It has a cooling layer of gel that transforms it into a temperature-balanced comfort zone. This headrest has an elevated pressure-point relief with a cooling effect that is ideal for tired and stressed muscles. It is also good for everyday relaxation or more regulated sleep patterns. The gel memory foam bed pillow will help refresh your mind, body and spirit every night at bedtime. You can bring this sleeping accessory with you while traveling to ensure a proper night's sleep while on the go. Give yourself a soothing rest with the Dream Serenity Trugel Memory Foam Pillow."
711175341,memory foam pillow,flipkart,"This Jelly-Soft Memory Foam Traditional Pillow combines a soft marshmallow formula of memory foam with an extraordinary new formula to bring added softness without compromising the superior support and cushioning of memory foam. This pillow is helping to end the misconception that all memory foam pillows are too firm. This new Jelly-Soft formula mimics the feel of shaking a bowl full of jelly allowing your head to be cushioned in a softer, lighter memory foam pillow."
711175345,memory foam pillow,flipkart,"Enjoy a better night's sleep with the Jelly-Soft Wave Memory Foam Contour Pillow. This cozy pillow is ultra plush, unlike many other memory foam pillows. The foam insert is covered in a sleek, modern knit fabric and features a bright orange cording. It's shaped to easily fit inside any standard sized pillowcase. The home pillow combines the soft marshmallow formula of memory foam with an extraordinary new formula to bring extra softness without compromising the superior support and cushioning of its original material. It mimics the feel of shaking a bowl of jelly, cradling the head and neck in a softer, lighter and more breathable experience. Unique ""wave"" channels on the top surface of the pillow providea softer, cushioned feel while allowing for better air circulation and breathability. Each unit comes with one memory foam bed pillow."
711175346,memory foam pillow,flipkart,"These generously-filled Sleep Innovations Memory Foam Pillows contain a unique combination of soft fiber and gel memory foam micro-cushioning. This combination provides the plush comfort of a down pillow with the therapeutic support of cool memory foam. Unlike most traditional pillows, these memory foam bed pillows will hold their shape and provide you with the lasting head, neck and shoulder support you need. Its classic shape makes it ideal for all sleepers, even if you sleep on your side, back or stomach. Each set of 2 fiber white bed pillows provides cradling comfort and is moldable, allowing you to place the pillow in the position that fits you the best."
711175368,yoga pants,flipkart,"Look good and feel comfortable when you wear the No Boundaries Juniors Printed Flared Yoga Pants. A cute fun foil-print design makes them trendy and hip. The wide fold over contrasting waistband makes them easy to wear. It also adds a pop of color. The knit yoga pants have flared legs, providing plenty of room for movement. Whether you are just lounging around or practicing yoga, they are sure to meet your needs. Pair the No Boundaries yoga pants with a tee, a tank top or a sweatshirt. You can choose from a variety of prints to suit your taste. They are made from a comfortable stretchy blend of cotton and spandex. The soft fabric is breathable."
711175371,yoga pants,flipkart,"95/5 COTTON/SPAN JERSEY, 210GSM MACHINE WASH COLD GENTLE CYCLE WITH LIKE COLORS, USE ONLY NON-CHLORINE BLEACH WHEN NEEDED, TUMBLE DRY LOW. MEDIUM IRON IF NEEDED."
711175372,yoga pants,flipkart,"Update your comfortable basics with the No Boundaries Juniors Cropped Yoga Pants. They're a good choice for heading to a studio workout, the gym or just lounging around home. The super soft material is lightweight and comfortable for all day wear. Contrast colors on the fold over waistband add style and character. Pair them with a hoodie or a tank top and sneakers or flip flops to complete an outfit that suits your style and your day. These flare yoga pants feature a classic silhouette that looks good on most body types."
711175374,sleeping bags,flipkart,"Get ready for camping season with the Ozark Trail 40-60F Sleeping Bag. Lightweight and comfortable, it will keep you warm at night during the spring through fall. The Ozark Trail sleeping bag is a sensible choice for camping, backpacking and other outdoor activities when the weather does not drop below freezing. Designed for use in temperatures between 40 and 60 degrees Fahrenheit, it is warm yet breathable. The bag is highly durable, as it is lined with 100 percent polyester fabric both on the inside and outside. In fact, there are 3 pounds of polyester triloft II fill, a denser and more modern blend of the fabric that is designed to wick away moisture, so you stay comfortable all through the night. The zippers come along the whole length of the sleeping bag, ensuring you safety from insect bites, too. The Ozark Trail sleeping bag is easy to fold and store."
711175375,sleeping bags,flipkart,"Stay warm and comfortable on your next outdoor adventure with the Coleman Brazos 30-Degree Sleeping Bag. It is an excellent choice for staying protected on those cold weather camping trips or emergency situations. The bag is lined with Tricot and features Coletherm insulation to ensure it can handle a temperature of 40 to 20 degrees Fahrenheit with ease. It is 75"" long and 33"" wide in order to accommodate people of all different sizes. The camping sleeping bag can also be rolled up for convenient carry and simple storage. It is equipped with a polyester cover to ensure that the insulation doesn't shift during use. Add this Coleman sleeping bag to your camping gear or survival kit so you can stay warm and cozy in a variety of conditions. It is extremely durable and designed to withstand the elements during outdoor use. The sleeping bag also makes an excellent gift for those outdoor enthusiasts in your life."
711175376,sleeping bags,flipkart,"Best Choice Products presents this brand new sleeping bag. This envelope-style sleeping bag is light-weight and can keep you warm at your camp site after a day of hiking and climbing. It's great for use in cabins and camping tents outdoor in temperate conditions. It's made of 210T Polyester, waterproof, comes with 2 pillows and a side zipper for easy entrance. We purchase our products directly from the manufacturer, so you know you're getting the best deal possible."
